time;P1_B2004;P1_B2016;P1_B3004;P1_B3005;P1_B4002;P1_B4005;P1_B400B;P1_B4022;P1_FCV01D;P1_FCV01Z;P1_FCV02D;P1_FCV02Z;P1_FCV03D;P1_FCV03Z;P1_FT01;P1_FT01Z;P1_FT02;P1_FT02Z;P1_FT03;P1_FT03Z;P1_LCV01D;P1_LCV01Z;P1_LIT01;P1_PCV01D;P1_PCV01Z;P1_PCV02D;P1_PCV02Z;P1_PIT01;P1_PIT02;P1_TIT01;P1_TIT02;P2_24Vdc;P2_Auto;P2_Emgy;P2_On;P2_SD01;P2_SIT01;P2_TripEx;P2_VT01e;P2_VXT02;P2_VXT03;P2_VYT02;P2_VYT03;P3_LCP01D;P3_LCV01D;P3_LH;P3_LL;P3_LT01;P4_HT_FD;P4_HT_LD;P4_HT_PO;P4_HT_PS;P4_LD;P4_ST_FD;P4_ST_LD;P4_ST_PO;P4_ST_PS;P4_ST_PT01;P4_ST_TT01;attack;attack_P1;attack_P2;attack_P3
2019-09-11 20:37:03;0.0983;1.1459;399.2321;1110.3986;32;15.1375;544.4135;35.9921;16.6804;13.1851;0;41.5665;53.876;54.3228;121.1548;619.8884;65.2694;387.5046;310.5545;1111.8417;19.11;18.2205;397.5978;35.6513;36.4548;12;12.0026;1.1194;0.358;35.6506;36.2152;28.0265;1;0;1;20;815;0;11.8205;-3.3027;-1.1538;0.6443;1.9118;193;15475;70;10;39.6991;0;71.752;70.6019;0;431.1885;0.002;362.3771;355.9751;50.9871;9975;27626;0;0;0;0
2019-09-11 20:37:04;0.0983;1.1467;399.2321;1110.3986;32;15.1889;499.7242;35.9947;17.4944;14.7186;0;43.3517;53.9372;54.3228;120.3918;630.8124;64.6973;339.8362;311.8896;1110.2472;19.1582;18.2281;397.7511;35.6724;36.4548;12;12.0026;1.1201;0.3473;35.6506;36.1999;28.0238;1;0;1;20;814;0;11.7351;-4.4002;-1.6452;0.4552;2.2735;183;15504;70;10;39.6412;0.0002;71.8461;70.6561;0;434.3533;0.0017;362.7387;355.939;50.9871;9973;27627;0;0;0;0
2019-09-11 20:37:05;0.0983;1.153;399.2321;1110.3986;32;15.2454;440.1388;36.0157;17.6056;16.5268;0;43.6417;53.8441;54.3228;122.2992;626.84;72.3266;336.8571;309.4101;1112.4795;19.0773;18.2205;397.7511;35.7151;36.4548;12;12.0026;1.1186;0.3526;35.6506;36.2152;28.0187;1;0;1;20;815;0;11.8907;-3.3705;-1.3462;0.0835;1.6737;173;15529;70;10;39.5255;0;71.9401;70.837;0;433.8831;0.0015;363.7153;357.0602;50.9871;9973;27627;0;0;0;0
2019-09-11 20:37:06;0.0983;1.1529;399.2321;1110.3986;32;15.2815;387.5046;36.0153;17.0441;16.8854;0;42.3981;54.0099;54.3228;127.2583;636.7712;80.33747;376.5806;310.7452;1108.3336;19.3073;18.2205;397.4444;35.7389;36.4548;12;12.0102;1.1179;0.37913;35.6506;36.2152;28.023;1;0;1;20;814;0;11.718;-4.0763;-1.3824;0.9111;2.3668;166;15552;70;10;39.4676;0;72.0197;70.9092;0;434.5522;-0.0002;362.4493;357.241;50.9871;9973;27626;0;0;0;0
2019-09-11 20:37:07;0.0983;1.1542;399.2321;1110.3986;32;15.3224;339.8362;36.0195;16.2743;16.893;0;40.5823;53.9244;54.3228;124.7787;662.5914;88.34835;428.2214;308.8379;1110.5659;19.2444;18.2205;397.3933;35.7667;36.4548;12;12.0026;1.1194;0.40565;35.6506;36.2152;28.0255;1;0;1;20;815;0;11.8701;-3.7797;-1.5836;-0.2538;1.697;159;15576;70;10;39.3519;0;72.0631;71.1082;0;433.7746;-0.0005;362.7568;357.657;50.9871;9973;27625;0;0;0;0
2019-09-11 20:37:08;0.0983;1.1511;399.2321;1110.3986;32;15.3484;336.8571;36.0092;15.538;16.8911;0;38.7283;53.99742;54.3228;127.21058;649.6811;101.1276;476.13815;309.4101;1107.377;19.34127;18.2205;397.24;35.7606;36.4548;12;12.0026;1.1194;0.44973;35.6659;36.20755;28.0255;1;0;1;20;814;0;11.7638;-3.5482;-1.1622;0.9036;2.1321;149;15599;70;10;39.3519;-0.0002;72.1354;71.1444;0;435.8362;-0.0018;363.9323;358.1272;50.9871;9973;27627;0;0;0;0
2019-09-11 20:37:09;0.0983;1.1527;399.2321;1110.3986;32;15.3739;376.5806;36.0146;14.8017;16.8892;40.1133;36.8668;54.07045;54.3228;129.64245;662.5914;113.90685;524.0549;309.9823;1107.0581;19.43815;18.2205;397.24;35.7849;36.4548;12;12.0026;1.1209;0.4938;35.6506;36.1999;28.0273;1;0;1;20;814;0;11.7998;-4.2537;-1.7053;0.0214;2.0422;142;15620;70;10;39.294;-0.0002;72.215;71.271;0;434.6246;-0.0005;362.3228;358.7059;50.9871;9973;27629;0;0;0;0
2019-09-11 20:37:10;0.0983;1.1538;399.2321;1110.3986;32;15.4288;428.2214;36.0184;13.1434;15.7104;100;34.8526;53.909;54.3228;126.4953;687.4187;125.7324;629.8195;309.4101;1111.5228;19.3253;18.3884;397.0866;35.7995;36.4548;12;12.0026;1.1194;0.5624;35.6506;36.2152;28.0281;1;0;1;20;815;0;11.8319;-3.2818;-1.1765;0.525;1.8397;135;15644;70;10;39.2361;0;72.2873;71.3795;0;435.4203;-0.0005;364.095;359.2303;50.9871;9973;27626;0;0;0;0
2019-09-11 20:37:11;0.0983;1.1568;399.2321;1110.3986;32;15.476;491.7793;36.0283;12.7263;13.9023;100;33.7311;54.0384;54.3228;136.4135;658.6189;117.1494;654.6469;309.6008;1108.3336;19.488;19.4565;396.9844;35.8396;36.4624;12;12.0026;1.1125;0.5678;35.6506;36.1847;28.0247;1;0;1;20;815;0;11.7221;-4.386;-1.6108;0.5621;2.3263;129;15660;70;10;39.1782;0;72.338;71.4518;0;436.9755;-0.0046;364.1494;358.3804;50.9871;9973;27625;0;0;0;0
2019-09-11 20:37:12;0.0983;1.1568;399.2321;1110.3986;32;15.5137;556.3305;36.0283;13.4015;12.9562;100;34.0897;54.0333;54.3228;136.2228;710.2598;105.3238;609.9576;310.3637;1108.6526;19.4733;19.5175;397.1378;35.8944;36.4548;12;12.0026;1.0904;0.5472;35.6506;36.1999;28.0212;1;0;1;20;814;0;11.8934;-3.418;-1.3862;-0.0091;1.6528;122;15677;70;10;39.1204;-0.0002;72.4103;71.5784;0;436.6319;-0.0046;364.095;358.9771;50.9871;9973;27627;0;0;0;0
2019-09-11 20:37:13;0.0983;1.1559;399.2321;1110.3986;32;15.5483;629.8195;36.0252;14.3638;12.8723;100;35.9818;53.9867;54.3228;127.4491;709.2669;95.7871;548.3859;307.6935;1109.9281;19.4337;19.5251;397.1889;36.0279;36.4548;12;12.0026;1.0812;0.5045;35.6506;36.1999;28.0264;1;0;1;20;814;0;11.7208;-3.98;-1.3283;0.9445;2.341;115;15698;70;10;39.0625;0;72.432;71.6508;0;434.3895;-0.0007;362.7387;359.3207;50.9871;9973;27626;0;0;0;0
2019-09-11 20:37:14;0.0983;1.1581;399.2321;1110.3986;32;15.5934;654.6469;36.0325;15.1553;13.0707;100;37.8433;54.1761;54.3228;133.3618;663.5847;84.9151;498.7313;312.0803;1105.4635;19.6731;19.5251;396.9844;36.1201;36.4548;12;12.0026;1.0797;0.4518;35.6506;36.1999;28.0264;1;0;1;20;813;0;11.8615;-3.8621;-1.6118;-0.2312;1.7654;112;15708;70;10;39.0046;0;72.4826;71.7593;0;437.4096;0.0001;364.1494;360.442;50.9871;9973;27626;0;0;0;0
2019-09-11 20:37:15;0.0983;1.159;399.2321;1110.3986;32;15.6347;609.9576;36.0355;16.0702;13.0936;68.9453;39.682;53.8878;54.3228;141.3727;694.3704;73.471;442.1247;309.9823;1112.7983;19.3839;19.5251;397.0866;36.1713;36.4548;12;12.0026;1.0789;0.4022;35.6659;36.1999;28.0273;1;0;1;20;815;0;11.7774;-3.471;-1.1511;0.8579;2.0734;105;15729;70;10;38.9468;0;72.5622;71.7593;0;436.6862;0.0033;365.0897;361.1111;50.9871;9973;27626;0;0;0;0
2019-09-11 20:37:16;0.0983;1.1629;399.2321;1110.3986;32;15.6708;548.3859;36.0485;17.0644;14.0244;0;41.5741;54.0255;54.3228;134.5062;736.0804;67.1768;382.5392;306.7398;1109.2904;19.5376;19.5328;397.0866;36.2354;36.4548;12;12.0026;1.0789;0.361;35.6506;36.1999;28.0316;1;0;1;20;813;0;11.7891;-4.3221;-1.7097;0.1014;2.0952;98;15755;70;10;38.8889;-0.0002;72.6707;71.8858;0;440.8999;0.0009;367.6938;362.8472;50.9871;9973;27626;0;0;0;0
2019-09-11 20:37:17;0.0983;1.1656;399.2321;1110.3986;32;15.7347;498.7313;36.0577;17.6465;15.863;0;43.3212;54.2577;54.3228;129.9286;700.329;69.65635;367.8912;310.5545;1103.8689;19.7683;19.5251;397.1889;36.2917;36.4548;12;12.0026;1.0789;0.3549;35.6506;36.1999;28.0264;1;0;1;20;815;0;11.8505;-3.2929;-1.2249;0.4164;1.7934;95;15778;70;10;38.8889;-0.0002;72.8082;71.9401;0;441.5328;-0.0027;368.7789;363.2451;50.9871;9973;27626;0;0;0;0
2019-09-11 20:37:18;0.0983;1.1685;399.2321;1110.3986;32;15.7854;442.1247;36.0672;17.5968;16.8472;0;43.4738;54.0159;54.3228;129.1657;676.4947;72.1359;353.2432;308.0749;1110.2472;19.5419;19.5251;397.1889;36.3501;36.4548;12;12.0102;1.0782;0.3488;35.6506;36.1999;28.023;1;0;1;20;815;0;11.712;-4.3395;-1.5624;0.6853;2.3598;92;15809;70;10;38.7731;-0.0004;72.9745;72.0667;0;444.553;-0.0025;369.647;364.2216;50.9871;9973;27625;0;0;0;0
2019-09-11 20:37:19;0.0983;1.1636;399.2321;1110.3986;32;15.8099;382.5392;36.0508;17.0745;16.893;0;41.9708;54.1906;54.3228;140.419;672.5225;85.8688;394.4563;308.4564;1106.1013;19.732;19.5251;397.1889;36.373;36.4548;12;12.0026;1.0789;0.3603;35.6506;36.1999;28.0255;1;0;1;20;814;0;11.8921;-3.4954;-1.4517;-0.1068;1.6297;85;15846;70;10;38.7153;-0.0004;73.1699;72.1752;0;443.7573;-0.0051;371.9075;364.6195;50.9871;9973;27625;0;0;0;0
2019-09-11 20:37:20;0.0983;1.1687;399.2321;1110.3986;32;15.8679;349.7674;36.068;16.29;16.893;0;40.0711;54.181;54.3228;133.1711;731.1147;99.411;447.0904;313.2248;1106.7391;19.755;19.5251;397.0866;36.4387;36.4548;12;12.0026;1.0789;0.3961;35.6659;36.2152;28.0186;1;0;1;20;814;0;11.7304;-3.8803;-1.2888;0.9599;2.3005;81;15883;70;10;38.6574;-0.0002;73.4086;72.3741;0;446.9763;-0.0009;373.5532;365.8854;50.9871;9973;27626;0;0;0;0
2019-09-11 20:37:21;0.0983;1.1695;399.2321;1110.3986;32;15.8964;356.719;36.0706;15.232;16.893;0;38.1866;53.8608;54.3228;137.558;693.3774;111.8087;517.5999;310.173;1114.7118;19.4507;19.5251;397.0866;36.4878;36.4548;12;12.0026;1.0789;0.4396;35.6506;36.1999;28.0194;1;0;1;20;816;0;11.8445;-4.0032;-1.6752;-0.2344;1.7875;78;15918;70;10;38.5995;-0.0002;73.6328;72.4827;0;448.0794;-0.001;375.7053;367.0247;50.9871;9973;27623;0;0;0;0
2019-09-11 20:37:22;0.0983;1.1761;399.2321;1110.3986;32;15.9762;394.4563;36.0928;14.2279;16.8854;53.5988;36.3327;54.0579;54.3228;138.7024;716.2184;117.4354;564.52345;309.7915;1109.6093;19.6377;19.5251;397.24;36.5679;36.4548;12;12.0026;1.0797;0.4823;35.6659;36.1999;28.0247;1;0;1;20;815;0;11.7619;-4.3881;-1.6962;0.2747;2.2013;75;15961;70;10;38.5417;-0.0002;73.8498;72.6815;0;449.3091;-0.0041;375.4702;367.1513;50.9871;9973;27625;0;0;0;0
2019-09-11 20:37:23;0.0983;1.18;399.2321;1110.3986;32;16.018;447.0904;36.1057;13.3088;15.7791;100;34.3948;54.0878;54.3228;137.9395;722.1772;123.0621;611.447;310.3637;1108.9714;19.6827;19.5251;397.24;36.633;36.4624;12;12.0026;1.0767;0.5312;35.6506;36.1847;28.0247;1;0;1;20;815;0;11.7619;-4.3881;-1.6962;0.2747;2.2013;71;15998;70;10;38.4838;-0.0002;74.0596;72.8624;0;452.6187;-0.0001;376.1574;368.3992;50.9871;9973;27627;0;0;0;0
2019-09-11 20:37:24;0.0983;1.1807;399.2321;1110.3986;32;16.0804;517.5999;36.108;13.0198;13.9862;100;33.7921;54.0533;54.3228;127.4491;718.2047;126.4953;635.03295;310.3637;1109.9281;19.6633;19.5251;397.24;36.7027;36.4548;12;12.0026;1.0782;0.5594;35.6506;36.1999;28.0195;1;0;1;20;815;0;11.8724;-3.3138;-1.2874;0.274;1.7258;68;16035;70;10;38.3681;0;74.2621;73.0613;0;451.7505;-0.0001;377.4957;369.0322;50.9871;9973;27626;0;0;0;0
2019-09-11 20:37:25;0.0983;1.1871;399.2321;1110.3986;32;16.1486;582.1508;36.1294;14.0987;13.2538;100;35.0433;54.0552;54.3304;130.3101;663.5847;113.1439;658.6189;307.6935;1109.9281;19.6716;19.5251;397.2911;36.7804;36.4548;12;12.0026;1.0797;0.551;35.6659;36.1999;28.0273;1;0;1;20;815;0;11.7129;-4.2709;-1.5072;0.7794;2.3693;64;16078;70;10;38.3102;-0.0001;74.537;73.1698;0;454.2643;0.0012;380.2987;370.1172;50.9871;9973;27622;0;0;0;0
2019-09-11 20:37:26;0.0983;1.1909;399.2321;1110.3986;32;16.1936;640.7432;36.142;15.1538;13.1088;100;36.9354;54.2446;54.3152;133.1711;650.6744;100.5554;589.1027;307.312;1105.4635;19.9191;19.5251;397.0355;36.8467;36.4395;12;12.0026;1.0797;0.5258;35.6506;36.1999;28.0265;1;0;1;20;814;0;11.7428;-3.7633;-1.2361;0.9695;2.2556;61;16120;70;10;38.3102;0;74.7541;73.3506;0;454.8792;-0.0007;380.4435;371.1118;50.9871;9973;27627;0;0;0;0
2019-09-11 20:37:27;0.0983;1.1951;399.2321;1110.3986;32;16.2721;658.6189;36.1561;15.9925;13.1088;69.239;38.797;54.2911;54.3228;136.2228;736.0804;90.6372;523.5586;307.6935;1104.8256;19.9645;19.5251;397.1378;36.9245;37.4618;12;12.0026;1.0843;0.4762;35.6659;36.2152;28.0247;1;0;1;20;814;0;11.8375;-4.0639;-1.6855;-0.1705;1.8691;57;16162;70;10;38.3102;0;74.9494;73.5496;0;456.0909;0.0019;380.4796;372.1427;50.9871;9973;27627;0;0;0;0
2019-09-11 20:37:28;0.0983;1.1978;399.2321;1110.3986;32;16.3158;589.1027;36.1649;17.0506;13.2996;0;40.6662;54.2866;54.3228;136.795;709.2669;78.4302;471.9178;307.9796;1105.4635;19.9583;19.5251;397.24;36.972;37.561;12;12.0026;1.0851;0.4259;35.6506;36.1847;28.0273;1;0;1;20;814;0;11.8078;-3.358;-1.156;0.7271;1.9612;54;16197;70;10;38.1944;-0.0002;75.1375;73.7847;0;458.478;-0.0003;382.8487;373.5352;50.9871;9973;27627;0;0;0;0
2019-09-11 20:37:29;0.0983;1.1994;399.2321;1110.3986;32;16.3873;523.5586;36.1702;17.7607;14.9399;0;42.3065;54.2662;54.3228;140.99115;712.246;70.61;408.3599;308.2657;1106.4203;19.9529;19.5251;397.24;37.0332;37.5916;12;12.0102;1.0835;0.3793;35.6506;36.1847;28.0238;1;0;1;20;815;0;11.7536;-4.4093;-1.6892;0.3262;2.2243;51;16244;70;10;38.0787;-0.0002;75.3328;73.8932;0;457.6823;0.0014;381.2392;374.3128;50.9871;9973;27626;0;0;0;0
2019-09-11 20:37:30;0.0983;1.2011;399.2321;1110.3986;32;16.4453;471.9178;36.1759;17.8994;16.8472;0;42.3752;54.2151;54.3228;145.1873;755.942;69.8471;367.6427;309.2194;1108.0148;19.9256;19.5251;397.1889;37.1073;37.5992;12;12.0026;1.0835;0.3694;35.6506;36.1847;28.0307;1;0;1;20;814;0;11.8857;-3.3429;-1.3167;0.1597;1.7057;47;16285;70;10;38.0787;-0.0002;75.5787;74.1284;0;459.1472;0.0009;382.2518;375.5787;50.9871;9973;27627;0;0;0;0
2019-09-11 20:37:31;0.0983;1.2012;399.2321;1110.3986;32;16.4982;408.3599;36.1763;17.2127;17.4652;0;40.9485;54.1309;54.3228;128.9749;671.5292;79.1931;363.6706;310.5545;1110.2472;19.822;19.5251;397.3933;37.1667;37.5458;12;12.0026;1.0843;0.3809;35.6506;36.1999;28.0307;1;0;1;20;814;0;11.8857;-3.3429;-1.3167;0.1597;1.7057;47;16322;70;10;38.0208;0;75.7596;74.3272;0;459.5811;0.0041;383.7348;376.3925;50.9871;9973;27625;0;0;0;0
2019-09-11 20:37:32;0.0983;1.205;399.2321;1110.3986;32;16.564;367.6427;36.1889;16.0978;17.4881;0;38.9725;54.06425;54.3228;123.2529;641.7365;93.4982;412.3319;312.4618;1113.4362;19.6856;19.5251;397.4956;37.2414;37.5534;12;12.0026;1.0851;0.4182;35.6506;36.1847;28.029;1;0;1;20;815;0;11.7194;-4.151;-1.4303;0.8704;2.3589;44;16361;70;10;38.0208;-0.0002;75.9187;74.5081;0;460.7205;-0.0004;384.3316;376.9712;50.9871;9973;27626;0;0;0;0
2019-09-11 20:37:33;0.0983;1.2059;399.2321;1110.3986;32;16.621;363.6706;36.1919;15.0063;17.4957;0;37.1567;53.9976;54.3228;126.8768;660.6052;107.2311;486.8139;312.0803;1112.7983;19.7052;19.5251;397.5467;37.3025;37.5229;12;12.0026;1.0858;0.4602;35.6506;36.1999;28.023;1;0;1;20;815;0;11.8759;-3.7448;-1.5761;-0.2364;1.6957;41;16402;70;10;37.963;0;76.0995;74.707;0;462.0045;0.0003;385.8688;377.1159;50.9871;9973;27629;0;0;0;0
2019-09-11 20:37:34;0.0983;1.2061;399.2321;1110.3986;32;16.676;412.3319;36.1927;13.9255;17.2363;98.7364;35.2188;54.0122;54.3228;138.1302;719.1976;120.5826;558.3167;308.8379;1107.377;19.9453;19.5251;397.4956;37.3601;37.5153;12;12.0026;1.0858;0.506;35.6659;36.1847;28.0247;1;0;1;20;815;0;11.8074;-4.2354;-1.7103;-0.0319;2.003;41;16439;70;10;37.8472;0;76.2442;74.8879;0;462.1311;-0.0001;385.489;377.9839;50.9871;9973;27626;0;0;0;0
2019-09-11 20:37:35;0.0983;1.2115;399.2321;1110.3986;32;16.733;486.8139;36.2106;12.9631;15.5502;100;33.5251;54.2303;54.3228;134.6969;701.322;132.4081;627.8333;309.6008;1108.6526;19.9435;19.5251;397.3422;37.4485;37.5153;12;12.0026;1.0851;0.5533;35.6506;36.1847;28.0255;1;0;1;20;815;0;11.8297;-3.3071;-1.1783;0.5658;1.8629;37;16470;70;10;37.7894;-0.0002;76.4323;75.0507;0;463.6863;0.0005;385.7964;379.1233;50.9871;9973;27627;0;0;0;0
2019-09-11 20:37:36;0.0983;1.2155;399.2321;1110.3986;32;16.8175;558.3167;36.224;13.2844;14.5737;100;33.4106;54.1888;54.3228;137.9395;718.2047;128.2119;689.405;309.7915;1108.9714;19.9429;19.5251;397.3933;37.5364;37.5229;12;12.0026;1.0851;0.5724;35.6659;36.1847;28.0247;1;0;1;20;814;0;11.7252;-4.4103;-1.6354;0.529;2.3015;34;16508;70;10;37.7315;-0.0002;76.577;75.1772;0;464.6267;-0.001;387.84;379.919;50.9871;9973;27626;0;0;0;0
2019-09-11 20:37:37;0.0983;1.2169;399.2321;1110.3986;32;16.8636;627.8333;36.2286;14.2075;13.6124;100;35.0967;54.1824;54.3228;140.2283;730.1218;116.9586;667.5568;310.5545;1110.2472;19.9352;19.5251;397.24;37.6088;37.5229;12;12.0026;1.082;0.5563;35.6506;36.1694;28.0281;1;0;1;20;814;0;11.894;-3.4246;-1.3826;0.0002;1.6456;34;16548;70;10;37.7315;0;76.7289;75.3581;0;464.9161;-0.0018;388.3644;380.0456;50.9871;9973;27627;0;0;0;0
2019-09-11 20:37:38;0.0983;1.2164;399.2321;1110.3986;32;16.9343;689.405;36.227;15.3136;12.7808;100;37.0193;54.1346;54.3228;133.1711;693.3774;103.6072;608.9643;310.5545;1110.2472;19.8989;19.5251;397.5467;37.6884;37.5229;12;12.0026;1.082;0.5228;35.6659;36.1694;28.0282;1;0;1;20;814;0;11.7201;-4.0304;-1.3576;0.9113;2.3132;31;16579;70;10;37.6736;-0.0002;76.8736;75.5389;0;465.7299;-0.0009;389.0698;381.3477;50.9871;9973;27626;0;0;0;0
2019-09-11 20:37:39;0.0983;1.2195;399.2321;1110.3986;32;16.9867;667.5568;36.2373;16.5203;12.7426;37.2782;38.8733;54.1352;54.3228;138.7024;722.1772;89.4928;539.4481;310.173;1109.6093;19.957;19.5251;397.4444;37.7718;37.5229;12;12.0026;1.0805;0.4755;35.6506;36.1694;28.0282;1;0;1;20;814;0;11.7201;-4.0304;-1.3576;0.9113;2.3132;30;16613;70;10;37.5579;0;76.9965;75.7379;0;465.8565;0.0016;389.1782;382.288;50.9871;9973;27626;0;0;0;0
2019-09-11 20:37:40;0.0983;1.2223;399.2321;1110.3986;32;17.0695;608.9643;36.2465;16.99695;13.9252;0;40.7196;54.1626;54.3228;143.28;746.0112;78.6209;465.9591;309.9823;1109.2904;19.9788;19.5251;397.4956;37.863;37.973;12;12.0026;1.0881;0.4282;35.6506;36.1694;28.0256;1;0;1;20;814;0;11.8645;-3.852;-1.6107;-0.2567;1.7158;30;16644;70;10;37.4421;-0.0001;77.1195;75.8464;0;466.399;-0.0001;391.4569;382.9029;50.9871;9973;27626;0;0;0;0
2019-09-11 20:37:41;0.0983;1.2234;399.2321;1110.3986;32;17.1331;539.4481;36.2503;17.4736;15.6799;0;41.7496;54.1791;54.3228;145.9503;759.9145;72.3266;409.3528;309.4101;1108.3336;20.0371;19.5251;397.4956;37.8998;38.5605;12;11.9949;1.0934;0.3915;35.6506;36.1694;28.0169;1;0;1;20;814;0;11.7694;-3.5203;-1.1525;0.8951;2.1128;27;16677;70;10;37.3843;-0.0002;77.2642;76.0091;0;466.7065;-0.0042;390.842;382.5231;50.9871;9973;27626;0;0;0;0
2019-09-11 20:37:42;0.0983;1.225;399.2321;1110.3986;32;17.1987;465.9591;36.2556;18.0688;16.214;0;41.3834;54.2237;54.3228;134.1247;698.3428;75.3784;376.5806;313.6062;1115.3496;19.773;19.5251;397.4444;37.9479;38.591;12;12.0026;1.095;0.3862;35.6506;36.1847;28.0229;1;0;1;20;814;0;11.8392;-3.3039;-1.1985;0.4807;1.8112;27;16707;70;10;37.3264;-0.0002;77.3654;76.1538;0;467.3755;-0.0043;389.0698;383.5359;50.9871;9973;27629;0;0;0;0
2019-09-11 20:37:43;0.0983;1.2247;399.2321;1110.3986;32;17.258;409.3528;36.2545;17.9009;17.7246;0;39.621;53.9373;54.3228;134.1247;698.3428;85.8688;392.47;309.2194;1108.0148;20.0578;19.5251;397.5467;38.0038;38.591;12;12.0026;1.098;0.4114;35.6506;36.1847;28.0238;1;0;1;20;814;0;11.7162;-4.384;-1.5903;0.6126;2.3307;24;16740;70;10;37.2685;0;77.4884;76.2803;0;467.5022;-0.0023;391.2761;383.554;50.9871;9973;27625;0;0;0;0
2019-09-11 20:37:44;0.0983;1.2291;399.2321;1110.3986;32;17.334;376.5806;36.2694;17.1235;17.9611;0;37.7747;54.2256;54.3228;140.9912;734.0942;102.0813;447.0904;308.0749;1106.1013;20.1611;19.5251;397.5467;38.0761;38.591;12;12.0026;1.0965;0.4465;35.6506;36.1847;28.0212;1;0;1;20;815;0;11.8934;-3.4773;-1.4223;-0.0705;1.63;24;16765;70;10;37.2106;0;77.5825;76.4612;0;468.8404;0.0005;390.0463;384.205;50.9871;9973;27626;0;0;0;0
2019-09-11 20:37:45;0.0983;1.2307;399.2321;1110.3986;32;17.4015;392.47;36.2747;15.8534;17.9077;0;35.8749;54.3155;54.3228;147.8577;769.8456;119.2474;531.5032;310.5545;1110.2472;20.0002;19.5251;397.6489;38.1581;38.591;12;12.0026;1.0988;0.4877;35.6506;36.1694;28.0247;1;0;1;20;814;0;11.7255;-3.9245;-1.2993;0.9565;2.313;24;16789;70;10;37.1528;0;77.6837;76.5878;0;467.4479;-0.0001;389.6484;384.838;50.9871;9973;27623;0;0;0;0
2019-09-11 20:37:46;0.0983;1.2352;399.2321;1110.3986;32;17.4795;447.0904;36.2896;14.4842;16.5344;100;33.9142;54.1585;54.3228;145.1873;755.942;132.5988;620.8817;308.6472;1107.0581;20.1042;19.5251;397.9045;38.2366;38.591;12;12.0026;1.0957;0.5357;35.6506;36.1694;28.0273;1;0;1;20;815;0;11.8512;-3.9436;-1.6468;-0.2314;1.7805;20;16819;70;10;37.0949;0;77.8067;76.7144;0;470.2872;0.0014;391.1495;386.0858;50.9871;9973;27626;0;0;0;0
2019-09-11 20:37:47;0.0983;1.2378;399.2321;1110.3986;32;17.5526;531.5032;36.2984;13.3998;15.7219;100;32.373;54.2931;54.3228;136.0321;708.2736;138.7024;690.3979;308.8379;1107.377;20.1069;19.5251;397.9556;38.3346;38.591;12;12.0026;1.0942;0.5891;35.6506;36.1694;28.0273;1;0;1;20;815;0;11.8512;-3.9436;-1.6468;-0.2314;1.7805;20;16845;70;10;36.9792;0;77.9008;76.841;0;471.1552;0.0011;393.1749;387.1528;50.9871;9973;27627;0;0;0;0
2019-09-11 20:37:48;0.0983;1.24;399.2321;1110.3986;32;17.625;620.8817;36.3056;12.8919;14.9094;100;32.2739;54.2931;54.3228;132.0266;687.4187;135.2692;722.1772;309.4101;1108.3336;20.0985;19.5251;397.9045;38.4251;38.591;12;12.0026;1.0973;0.6143;35.6659;36.1847;28.0247;1;0;1;20;815;0;11.7904;-3.424;-1.1454;0.8163;2.0308;20;16872;70;10;36.9213;0;77.9948;76.9495;0;471.4626;-0.0012;393.1026;387.2794;50.9871;9973;27626;0;0;0;0
2019-09-11 20:37:49;0.0983;1.2392;399.2321;1110.3986;32;17.6717;690.3979;36.3029;13.1484;14.2838;100;33.7997;54.265;54.3228;135.8414;707.2806;122.6807;704.3015;309.7915;1108.9714;20.1087;19.5251;397.8022;38.4778;38.591;12;12.0026;1.0973;0.5952;35.6506;36.1694;28.0212;1;0;1;20;816;0;11.875;-3.3216;-1.2806;0.2292;1.7191;17;16896;70;10;36.8634;0;78.0744;77.076;0;470.1786;0.0009;391.8547;387.6229;50.9871;9973;27627;0;0;0;0
2019-09-11 20:37:50;0.0983;1.2381;399.2321;1110.3986;32;17.7474;722.1772;36.2991;14.1807;12.7197;100;35.8292;54.2464;54.3304;150.7187;782.6385;108.757;638.7574;311.3174;1111.5228;20.0019;19.5251;397.9045;38.5427;38.591;12;12.0026;1.0965;0.5632;35.6659;36.1694;28.0255;1;0;1;20;815;0;11.7156;-4.2332;-1.4735;0.811;2.369;17;16920;70;10;36.8634;-0.0002;78.1467;77.1846;0;471.6254;-0.002;393.0483;388.0389;50.9871;9973;27627;0;0;0;0
2019-09-11 20:37:51;0.0983;1.24;399.2321;1110.3986;32;17.803;704.3015;36.3056;15.3344;12.5442;33.1242;37.6068;54.145;54.3228;138.8931;723.1701;96.9314;566.2613;308.0749;1106.1013;20.2278;19.5251;397.9556;38.6273;38.591;12;12.0026;1.0965;0.5159;35.6506;36.1694;28.0256;1;0;1;20;814;0;11.884;-3.6294;-1.5256;-0.2026;1.6558;17;16943;70;10;36.8056;0;78.2697;77.3112;0;471.5893;-0.0015;393.5547;388.1112;50.9871;9973;27627;0;0;0;0
